user_id,price_sensitivity,meal_size_preference,loyalty_status,frequent_order_time,past_orders,average_order_value,current_time,current_weather,cart_status,device_type,page_view,current_promotion,banner_shown,converted
7937,High,Small,Silver,Dinner,16,137,Lunch,Rainy,Full,Desktop,Combos,Summer Special,weather_banner,1
7938,Medium,Medium,Regular,Late Night,1,40,Dinner,Cold,Full,Desktop,Burgers,Free Drink Offer,combo_banner,1
7939,High,Medium,Silver,Breakfast,17,149,Dinner,Hot,Empty,Mobile,Combos,None,discount_banner,1
7940,Medium,Large,Silver,Lunch,10,54,Lunch,Cold,Empty,Desktop,Burgers,None,meal_time_banner,1
7941,Low,Large,Silver,Lunch,5,49,Dinner,Cold,Empty,Mobile,Drinks,Free Drink Offer,meal_time_banner,0
7942,High,Small,Gold,Late Night,8,74,Lunch,Hot,Empty,Mobile,Combos,None,weather_banner,0
7943,Medium,Large,Regular,Lunch,13,20,Dinner,Rainy,Partial,Desktop,Burgers,Free Drink Offer,discount_banner,0
7944,Low,Large,Silver,Breakfast,5,144,Dinner,Rainy,Empty,Desktop,Burgers,None,loyalty_banner,0
7945,Low,Small,Regular,Lunch,4,130,Breakfast,Rainy,Full,Desktop,Drinks,Summer Special,meal_time_banner,0
7946,Low,Medium,Regular,Late Night,8,148,Dinner,Hot,Empty,Mobile,Drinks,Summer Special,loyalty_banner,0
7947,Medium,Medium,Gold,Late Night,7,82,Lunch,Hot,Full,Mobile,Burgers,None,weather_banner,1
7948,High,Small,Regular,Late Night,5,105,Dinner,Hot,Empty,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
7949,High,Small,Silver,Breakfast,10,96,Dinner,Hot,Partial,Desktop,Burgers,Summer Special,discount_banner,1
7950,Medium,Small,Gold,Dinner,17,141,Late Night,Hot,Partial,Mobile,Combos,Summer Special,loyalty_banner,0
7951,High,Small,Gold,Lunch,6,34,Lunch,Cold,Empty,Desktop,Combos,None,combo_banner,0
7952,Medium,Small,Regular,Late Night,10,146,Dinner,Cold,Full,Mobile,Burgers,Summer Special,loyalty_banner,0
7953,High,Small,Gold,Dinner,16,88,Breakfast,Hot,Partial,Desktop,Drinks,Free Drink Offer,weather_banner,1
7954,Low,Large,Regular,Late Night,10,78,Late Night,Rainy,Full,Mobile,Drinks,Free Drink Offer,weather_banner,0
7955,High,Large,Regular,Late Night,4,127,Breakfast,Cold,Full,Mobile,Offers,Summer Special,weather_banner,0
7956,Medium,Large,Gold,Breakfast,2,132,Breakfast,Hot,Partial,Desktop,Offers,None,discount_banner,1
7957,Medium,Medium,Silver,Breakfast,1,126,Late Night,Hot,Empty,Desktop,Drinks,Free Drink Offer,discount_banner,1
7958,Low,Small,Regular,Dinner,3,43,Breakfast,Cold,Full,Desktop,Combos,Free Drink Offer,weather_banner,1
7959,Medium,Small,Gold,Late Night,13,91,Lunch,Cold,Full,Mobile,Drinks,Free Drink Offer,meal_time_banner,1
7960,High,Large,Gold,Lunch,12,130,Lunch,Hot,Empty,Desktop,Drinks,Summer Special,combo_banner,0
7961,High,Medium,Regular,Lunch,1,125,Breakfast,Rainy,Empty,Mobile,Burgers,Free Drink Offer,discount_banner,0
7962,Low,Large,Regular,Lunch,10,33,Lunch,Hot,Partial,Mobile,Drinks,Free Drink Offer,meal_time_banner,1
7963,Medium,Small,Regular,Dinner,6,24,Dinner,Cold,Partial,Mobile,Offers,Summer Special,loyalty_banner,0
7964,Low,Small,Regular,Breakfast,9,146,Dinner,Cold,Empty,Mobile,Combos,Summer Special,loyalty_banner,0
7965,High,Large,Silver,Dinner,1,36,Dinner,Hot,Empty,Desktop,Offers,Summer Special,meal_time_banner,1
7966,Low,Large,Silver,Breakfast,12,101,Breakfast,Cold,Full,Mobile,Combos,None,combo_banner,1
7967,Medium,Small,Silver,Lunch,5,90,Breakfast,Hot,Empty,Desktop,Offers,None,loyalty_banner,0
7968,Low,Large,Silver,Lunch,1,109,Lunch,Rainy,Full,Desktop,Burgers,Summer Special,meal_time_banner,1
7969,Medium,Small,Gold,Breakfast,2,98,Lunch,Rainy,Partial,Mobile,Burgers,None,meal_time_banner,0
7970,Medium,Large,Regular,Lunch,14,112,Lunch,Hot,Partial,Mobile,Combos,Free Drink Offer,weather_banner,0
7971,High,Medium,Gold,Dinner,2,84,Breakfast,Cold,Full,Mobile,Burgers,None,meal_time_banner,0
7972,High,Small,Gold,Breakfast,5,28,Lunch,Cold,Partial,Mobile,Combos,None,combo_banner,0
7973,High,Medium,Silver,Lunch,10,55,Dinner,Rainy,Full,Desktop,Drinks,Free Drink Offer,weather_banner,1
7974,Medium,Large,Gold,Late Night,6,141,Dinner,Cold,Full,Mobile,Combos,Summer Special,combo_banner,1
7975,Low,Medium,Silver,Lunch,5,107,Late Night,Cold,Full,Mobile,Offers,Free Drink Offer,combo_banner,0
7976,Medium,Large,Regular,Late Night,2,140,Late Night,Hot,Empty,Mobile,Combos,Free Drink Offer,weather_banner,1
7977,High,Medium,Silver,Lunch,9,39,Late Night,Rainy,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,0
7978,High,Medium,Regular,Late Night,10,77,Dinner,Rainy,Partial,Mobile,Drinks,Summer Special,loyalty_banner,0
7979,Low,Medium,Silver,Lunch,8,59,Breakfast,Hot,Full,Desktop,Drinks,None,loyalty_banner,0
7980,High,Small,Gold,Late Night,6,85,Lunch,Hot,Empty,Mobile,Burgers,Free Drink Offer,weather_banner,1
7981,High,Medium,Gold,Breakfast,5,108,Lunch,Rainy,Partial,Mobile,Burgers,Free Drink Offer,combo_banner,1
7982,High,Large,Silver,Breakfast,18,32,Breakfast,Rainy,Empty,Desktop,Offers,None,discount_banner,0
7983,Low,Large,Regular,Late Night,18,81,Late Night,Hot,Partial,Desktop,Burgers,None,meal_time_banner,0
7984,Medium,Small,Regular,Lunch,2,65,Breakfast,Rainy,Full,Mobile,Combos,Free Drink Offer,weather_banner,1
7985,High,Small,Silver,Dinner,12,112,Dinner,Rainy,Partial,Desktop,Drinks,Free Drink Offer,meal_time_banner,1
7986,Low,Large,Gold,Dinner,8,42,Breakfast,Cold,Empty,Desktop,Burgers,Free Drink Offer,loyalty_banner,1
7987,High,Medium,Regular,Dinner,4,120,Dinner,Rainy,Full,Desktop,Burgers,None,meal_time_banner,0
7988,Low,Large,Silver,Dinner,4,86,Dinner,Hot,Empty,Mobile,Offers,Free Drink Offer,loyalty_banner,1
7989,High,Small,Regular,Late Night,9,133,Late Night,Cold,Partial,Mobile,Burgers,Summer Special,weather_banner,1
7990,Low,Small,Gold,Breakfast,9,85,Lunch,Cold,Partial,Desktop,Burgers,None,loyalty_banner,0
7991,High,Large,Regular,Breakfast,12,69,Late Night,Rainy,Full,Mobile,Drinks,Summer Special,combo_banner,1
7992,Medium,Medium,Silver,Dinner,14,21,Dinner,Cold,Full,Mobile,Offers,None,combo_banner,1
7993,High,Medium,Regular,Breakfast,3,53,Late Night,Hot,Empty,Desktop,Drinks,Free Drink Offer,combo_banner,0
7994,Low,Small,Regular,Late Night,6,59,Lunch,Hot,Full,Mobile,Burgers,None,meal_time_banner,0
7995,High,Large,Gold,Dinner,15,88,Late Night,Rainy,Empty,Mobile,Combos,None,meal_time_banner,0
7996,Medium,Large,Gold,Late Night,19,96,Dinner,Rainy,Full,Mobile,Drinks,Free Drink Offer,discount_banner,1
7997,High,Small,Gold,Late Night,4,47,Lunch,Hot,Partial,Mobile,Combos,None,meal_time_banner,0
7998,Low,Large,Gold,Lunch,1,132,Late Night,Hot,Empty,Mobile,Combos,Free Drink Offer,discount_banner,0
7999,Low,Small,Silver,Late Night,9,75,Breakfast,Rainy,Partial,Mobile,Drinks,Free Drink Offer,weather_banner,0
8000,Medium,Medium,Regular,Lunch,16,131,Lunch,Hot,Partial,Mobile,Offers,None,weather_banner,0
8001,Low,Medium,Regular,Dinner,9,45,Late Night,Rainy,Empty,Mobile,Combos,Summer Special,weather_banner,1
8002,High,Large,Regular,Late Night,12,34,Breakfast,Cold,Full,Desktop,Drinks,Free Drink Offer,weather_banner,1
8003,High,Medium,Regular,Breakfast,14,69,Lunch,Cold,Empty,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
8004,High,Medium,Silver,Dinner,15,87,Breakfast,Rainy,Partial,Desktop,Drinks,Free Drink Offer,combo_banner,0
8005,Low,Small,Gold,Late Night,16,96,Late Night,Rainy,Partial,Desktop,Burgers,Free Drink Offer,combo_banner,1
8006,High,Small,Regular,Late Night,8,28,Breakfast,Rainy,Partial,Mobile,Offers,Summer Special,loyalty_banner,0
8007,High,Large,Regular,Breakfast,10,33,Breakfast,Hot,Partial,Mobile,Combos,Free Drink Offer,weather_banner,0
8008,High,Small,Gold,Lunch,14,59,Dinner,Rainy,Empty,Desktop,Offers,Summer Special,combo_banner,0
8009,Medium,Large,Gold,Late Night,17,52,Breakfast,Rainy,Empty,Desktop,Offers,Summer Special,discount_banner,1
8010,Low,Large,Regular,Late Night,3,98,Lunch,Cold,Empty,Desktop,Combos,Free Drink Offer,weather_banner,1
8011,Low,Small,Gold,Breakfast,4,79,Breakfast,Rainy,Empty,Mobile,Burgers,None,discount_banner,1
8012,Low,Medium,Regular,Dinner,16,83,Breakfast,Rainy,Partial,Desktop,Drinks,Summer Special,meal_time_banner,0
8013,Medium,Medium,Regular,Late Night,14,81,Lunch,Cold,Full,Desktop,Burgers,None,weather_banner,0
8014,Low,Medium,Regular,Lunch,14,98,Late Night,Hot,Empty,Mobile,Combos,Free Drink Offer,weather_banner,1
8015,Medium,Medium,Regular,Lunch,16,95,Late Night,Rainy,Partial,Mobile,Burgers,None,combo_banner,1
8016,Medium,Large,Regular,Breakfast,8,69,Breakfast,Rainy,Empty,Desktop,Burgers,None,meal_time_banner,1
8017,Low,Medium,Regular,Lunch,18,58,Lunch,Rainy,Partial,Mobile,Burgers,Free Drink Offer,loyalty_banner,1
8018,High,Large,Gold,Late Night,7,124,Breakfast,Rainy,Full,Mobile,Combos,None,discount_banner,1
8019,High,Small,Silver,Lunch,3,89,Lunch,Cold,Full,Mobile,Offers,Free Drink Offer,weather_banner,0
8020,Low,Small,Silver,Late Night,6,45,Lunch,Cold,Empty,Desktop,Drinks,None,discount_banner,0
8021,Low,Large,Regular,Breakfast,16,77,Late Night,Cold,Full,Mobile,Offers,Summer Special,weather_banner,0
8022,Medium,Medium,Gold,Lunch,4,92,Breakfast,Rainy,Partial,Desktop,Drinks,Free Drink Offer,weather_banner,0
8023,Low,Large,Regular,Late Night,19,71,Breakfast,Hot,Partial,Mobile,Combos,None,loyalty_banner,1
8024,Medium,Medium,Gold,Dinner,2,67,Breakfast,Rainy,Empty,Mobile,Combos,Summer Special,combo_banner,0
8025,Low,Medium,Regular,Late Night,4,46,Breakfast,Rainy,Full,Mobile,Burgers,Summer Special,discount_banner,0
8026,High,Large,Regular,Late Night,2,119,Breakfast,Hot,Full,Desktop,Drinks,None,discount_banner,0
8027,High,Large,Silver,Breakfast,7,41,Breakfast,Rainy,Partial,Mobile,Offers,None,meal_time_banner,0
8028,Low,Medium,Gold,Late Night,15,61,Dinner,Cold,Partial,Desktop,Drinks,None,meal_time_banner,1
8029,Medium,Large,Gold,Breakfast,17,128,Breakfast,Cold,Partial,Desktop,Drinks,Summer Special,combo_banner,0
8030,High,Medium,Silver,Late Night,14,52,Dinner,Hot,Partial,Mobile,Combos,Free Drink Offer,combo_banner,0
8031,Medium,Large,Silver,Late Night,11,128,Dinner,Cold,Full,Mobile,Drinks,None,meal_time_banner,0
8032,Low,Small,Silver,Late Night,17,66,Dinner,Hot,Empty,Mobile,Burgers,Summer Special,meal_time_banner,1
8033,Low,Medium,Silver,Breakfast,5,115,Breakfast,Hot,Full,Mobile,Offers,None,meal_time_banner,0
8034,High,Small,Gold,Late Night,14,144,Lunch,Rainy,Full,Desktop,Drinks,Summer Special,combo_banner,1
8035,Low,Large,Gold,Breakfast,17,98,Late Night,Cold,Partial,Desktop,Drinks,None,meal_time_banner,0
8036,High,Small,Silver,Dinner,2,58,Lunch,Hot,Partial,Desktop,Burgers,None,loyalty_banner,1
8037,Medium,Large,Regular,Breakfast,7,141,Lunch,Rainy,Partial,Desktop,Offers,None,combo_banner,0
8038,High,Medium,Regular,Dinner,4,65,Breakfast,Hot,Empty,Desktop,Offers,None,meal_time_banner,0
8039,High,Large,Regular,Breakfast,8,91,Lunch,Cold,Empty,Mobile,Burgers,None,combo_banner,1
8040,Medium,Large,Regular,Breakfast,1,70,Lunch,Cold,Partial,Mobile,Combos,Free Drink Offer,loyalty_banner,1
8041,High,Medium,Gold,Late Night,10,44,Breakfast,Rainy,Partial,Desktop,Offers,Summer Special,discount_banner,0
8042,High,Large,Gold,Lunch,1,101,Breakfast,Hot,Full,Mobile,Combos,None,meal_time_banner,0
8043,Low,Medium,Gold,Lunch,1,77,Late Night,Cold,Full,Desktop,Burgers,None,loyalty_banner,0
8044,Medium,Large,Regular,Late Night,4,45,Late Night,Cold,Full,Mobile,Drinks,None,weather_banner,0
8045,High,Medium,Silver,Dinner,17,60,Dinner,Cold,Partial,Mobile,Drinks,Summer Special,combo_banner,1
8046,Medium,Small,Regular,Late Night,5,63,Late Night,Cold,Full,Mobile,Burgers,Summer Special,discount_banner,0
8047,Medium,Large,Gold,Lunch,14,104,Breakfast,Cold,Empty,Desktop,Offers,Free Drink Offer,weather_banner,0
8048,High,Large,Regular,Breakfast,6,41,Lunch,Hot,Full,Mobile,Combos,Summer Special,meal_time_banner,0
8049,Low,Large,Silver,Late Night,7,129,Breakfast,Hot,Empty,Desktop,Burgers,None,weather_banner,0
8050,Medium,Medium,Silver,Dinner,8,56,Breakfast,Rainy,Full,Mobile,Drinks,Summer Special,meal_time_banner,1
8051,High,Large,Regular,Late Night,18,137,Lunch,Cold,Empty,Desktop,Drinks,None,loyalty_banner,1
8052,Medium,Medium,Gold,Lunch,4,120,Late Night,Rainy,Partial,Mobile,Offers,Free Drink Offer,loyalty_banner,0
8053,Low,Large,Gold,Breakfast,3,23,Lunch,Hot,Empty,Desktop,Offers,Free Drink Offer,discount_banner,0
8054,Low,Small,Gold,Lunch,4,43,Breakfast,Hot,Full,Mobile,Combos,Free Drink Offer,weather_banner,1
8055,Low,Large,Regular,Lunch,16,84,Late Night,Rainy,Partial,Desktop,Combos,Free Drink Offer,combo_banner,0
8056,High,Small,Gold,Lunch,13,85,Breakfast,Hot,Partial,Mobile,Combos,None,loyalty_banner,1
8057,High,Medium,Regular,Lunch,11,32,Breakfast,Cold,Partial,Desktop,Burgers,Summer Special,loyalty_banner,1
8058,Low,Small,Gold,Breakfast,11,46,Late Night,Cold,Empty,Desktop,Combos,None,meal_time_banner,0
8059,High,Large,Silver,Lunch,5,135,Lunch,Hot,Partial,Mobile,Burgers,Free Drink Offer,discount_banner,0
8060,Low,Large,Silver,Dinner,1,100,Dinner,Cold,Full,Desktop,Burgers,None,discount_banner,1
8061,High,Medium,Gold,Dinner,14,140,Late Night,Rainy,Partial,Mobile,Offers,Free Drink Offer,meal_time_banner,0
8062,Low,Large,Regular,Lunch,19,128,Breakfast,Hot,Full,Desktop,Burgers,Summer Special,combo_banner,0
8063,Medium,Large,Gold,Dinner,5,88,Breakfast,Rainy,Partial,Desktop,Offers,Summer Special,loyalty_banner,0
8064,Low,Medium,Regular,Lunch,6,76,Late Night,Hot,Empty,Desktop,Combos,Free Drink Offer,discount_banner,0
8065,Low,Medium,Silver,Breakfast,19,91,Breakfast,Cold,Partial,Desktop,Burgers,Summer Special,meal_time_banner,1
8066,High,Small,Regular,Breakfast,12,127,Dinner,Cold,Full,Desktop,Combos,Summer Special,weather_banner,1
8067,High,Medium,Gold,Dinner,14,92,Late Night,Cold,Full,Mobile,Burgers,Summer Special,discount_banner,1
8068,High,Large,Silver,Dinner,17,37,Breakfast,Cold,Partial,Desktop,Burgers,Summer Special,loyalty_banner,0
8069,High,Medium,Regular,Lunch,7,35,Dinner,Rainy,Empty,Mobile,Offers,None,loyalty_banner,1
8070,High,Large,Regular,Late Night,1,115,Breakfast,Rainy,Partial,Mobile,Combos,Summer Special,loyalty_banner,0
8071,High,Small,Silver,Lunch,17,59,Late Night,Hot,Empty,Mobile,Burgers,None,weather_banner,0
8072,Medium,Medium,Gold,Lunch,6,58,Lunch,Cold,Full,Desktop,Drinks,Free Drink Offer,weather_banner,1
8073,Low,Large,Silver,Breakfast,4,75,Dinner,Cold,Full,Mobile,Burgers,None,loyalty_banner,1
8074,Low,Medium,Gold,Late Night,14,136,Late Night,Rainy,Partial,Mobile,Combos,Summer Special,meal_time_banner,0
8075,Low,Medium,Gold,Late Night,8,73,Late Night,Cold,Empty,Desktop,Offers,None,meal_time_banner,0
8076,Medium,Medium,Regular,Lunch,18,65,Late Night,Cold,Full,Desktop,Drinks,Free Drink Offer,loyalty_banner,0
8077,Low,Medium,Gold,Breakfast,13,62,Lunch,Cold,Empty,Desktop,Combos,None,meal_time_banner,0
8078,Medium,Small,Gold,Dinner,8,23,Breakfast,Rainy,Partial,Desktop,Burgers,None,combo_banner,0
8079,Medium,Large,Silver,Breakfast,16,24,Lunch,Rainy,Empty,Mobile,Offers,Summer Special,loyalty_banner,1
8080,Medium,Medium,Silver,Dinner,5,132,Late Night,Cold,Empty,Desktop,Offers,None,discount_banner,1
8081,Low,Large,Gold,Breakfast,3,77,Dinner,Rainy,Full,Mobile,Combos,Free Drink Offer,combo_banner,1
8082,Medium,Small,Regular,Late Night,13,56,Breakfast,Cold,Empty,Mobile,Burgers,Summer Special,combo_banner,1
8083,Low,Large,Silver,Breakfast,15,28,Lunch,Hot,Empty,Desktop,Drinks,Summer Special,meal_time_banner,1
8084,Low,Large,Regular,Lunch,4,34,Dinner,Cold,Full,Desktop,Combos,None,combo_banner,1
8085,High,Small,Silver,Dinner,3,107,Late Night,Cold,Full,Desktop,Drinks,None,weather_banner,0
8086,High,Medium,Silver,Breakfast,2,118,Dinner,Hot,Partial,Mobile,Offers,None,meal_time_banner,0
8087,Medium,Large,Gold,Breakfast,4,124,Dinner,Cold,Full,Desktop,Offers,Summer Special,meal_time_banner,0
8088,Medium,Large,Silver,Dinner,6,124,Late Night,Cold,Empty,Desktop,Offers,None,weather_banner,0
8089,Low,Medium,Silver,Breakfast,4,46,Lunch,Hot,Partial,Desktop,Drinks,Summer Special,combo_banner,0
8090,Medium,Medium,Regular,Dinner,17,102,Late Night,Cold,Full,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
8091,Medium,Large,Silver,Late Night,7,51,Dinner,Hot,Full,Mobile,Combos,Summer Special,meal_time_banner,0
8092,Low,Small,Silver,Dinner,18,149,Late Night,Hot,Full,Mobile,Combos,Summer Special,discount_banner,0
8093,Medium,Medium,Regular,Dinner,10,37,Breakfast,Cold,Partial,Desktop,Combos,Summer Special,meal_time_banner,0
8094,Medium,Medium,Gold,Late Night,17,47,Breakfast,Cold,Partial,Desktop,Drinks,Free Drink Offer,meal_time_banner,0
8095,Low,Small,Gold,Breakfast,4,90,Dinner,Cold,Full,Desktop,Burgers,Summer Special,weather_banner,1
8096,Low,Large,Silver,Breakfast,19,136,Late Night,Hot,Partial,Desktop,Offers,None,meal_time_banner,1
8097,High,Medium,Silver,Late Night,7,119,Dinner,Hot,Empty,Mobile,Offers,None,meal_time_banner,0
8098,Low,Large,Regular,Lunch,13,107,Late Night,Rainy,Empty,Desktop,Drinks,Summer Special,combo_banner,1
8099,High,Large,Gold,Dinner,3,111,Breakfast,Hot,Partial,Desktop,Combos,None,meal_time_banner,1
8100,Medium,Large,Gold,Breakfast,8,58,Breakfast,Rainy,Full,Desktop,Burgers,None,loyalty_banner,0
8101,Low,Small,Gold,Breakfast,11,71,Dinner,Hot,Partial,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
8102,Low,Large,Regular,Dinner,16,141,Breakfast,Cold,Partial,Mobile,Burgers,None,discount_banner,1
8103,Low,Large,Regular,Dinner,19,87,Dinner,Cold,Full,Desktop,Burgers,Free Drink Offer,loyalty_banner,1
8104,Medium,Medium,Regular,Dinner,9,76,Lunch,Cold,Full,Desktop,Burgers,None,loyalty_banner,0
8105,High,Medium,Silver,Lunch,10,32,Dinner,Rainy,Empty,Mobile,Combos,Summer Special,weather_banner,1
8106,Medium,Small,Gold,Late Night,6,82,Late Night,Cold,Empty,Desktop,Offers,Summer Special,weather_banner,0
8107,Medium,Small,Silver,Lunch,3,90,Late Night,Hot,Partial,Desktop,Combos,Free Drink Offer,discount_banner,0
8108,Low,Medium,Silver,Lunch,8,42,Late Night,Cold,Empty,Desktop,Offers,Free Drink Offer,weather_banner,0
8109,High,Medium,Regular,Dinner,6,49,Dinner,Cold,Full,Desktop,Combos,Free Drink Offer,meal_time_banner,0
8110,Medium,Small,Gold,Late Night,8,132,Lunch,Hot,Full,Mobile,Offers,Free Drink Offer,discount_banner,1
8111,Low,Large,Silver,Breakfast,14,73,Dinner,Rainy,Empty,Mobile,Combos,Summer Special,meal_time_banner,0
8112,Medium,Small,Gold,Dinner,8,128,Dinner,Cold,Partial,Mobile,Drinks,None,combo_banner,1
8113,Medium,Large,Silver,Late Night,11,116,Lunch,Rainy,Empty,Desktop,Burgers,Summer Special,weather_banner,0
8114,Low,Medium,Regular,Breakfast,10,79,Breakfast,Rainy,Full,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
8115,Low,Medium,Silver,Lunch,10,85,Breakfast,Cold,Empty,Mobile,Combos,None,combo_banner,0
8116,High,Medium,Regular,Late Night,11,71,Breakfast,Hot,Empty,Mobile,Combos,Summer Special,weather_banner,1
8117,Medium,Large,Gold,Lunch,1,51,Breakfast,Rainy,Full,Mobile,Burgers,None,weather_banner,1
8118,Low,Small,Silver,Lunch,15,28,Breakfast,Hot,Partial,Mobile,Drinks,Summer Special,discount_banner,0
8119,Low,Large,Silver,Late Night,5,36,Lunch,Rainy,Full,Mobile,Offers,None,loyalty_banner,0
8120,High,Small,Regular,Breakfast,14,145,Lunch,Cold,Empty,Mobile,Offers,Free Drink Offer,loyalty_banner,0
8121,High,Small,Regular,Late Night,8,101,Dinner,Hot,Full,Desktop,Drinks,None,meal_time_banner,1
8122,Low,Small,Gold,Breakfast,17,59,Breakfast,Hot,Partial,Desktop,Burgers,Free Drink Offer,discount_banner,1
8123,High,Medium,Regular,Dinner,4,123,Late Night,Rainy,Partial,Mobile,Combos,Summer Special,loyalty_banner,1
8124,Low,Small,Gold,Dinner,4,147,Lunch,Hot,Partial,Desktop,Offers,Summer Special,meal_time_banner,0
8125,Medium,Medium,Silver,Dinner,18,37,Lunch,Cold,Partial,Mobile,Offers,None,meal_time_banner,1
8126,High,Small,Gold,Lunch,19,25,Breakfast,Hot,Empty,Desktop,Offers,None,loyalty_banner,0
8127,Medium,Small,Gold,Dinner,3,64,Late Night,Hot,Empty,Mobile,Burgers,Free Drink Offer,combo_banner,0
8128,Medium,Medium,Gold,Lunch,9,117,Late Night,Rainy,Empty,Mobile,Combos,None,meal_time_banner,0
8129,Medium,Medium,Silver,Breakfast,7,138,Lunch,Hot,Empty,Mobile,Burgers,None,loyalty_banner,0
8130,Low,Large,Silver,Late Night,2,97,Dinner,Hot,Partial,Desktop,Burgers,None,combo_banner,1
8131,Medium,Small,Regular,Late Night,9,67,Late Night,Cold,Partial,Desktop,Offers,None,loyalty_banner,1
8132,Medium,Medium,Gold,Lunch,6,130,Dinner,Hot,Empty,Mobile,Combos,None,meal_time_banner,0
8133,Medium,Large,Silver,Lunch,6,102,Breakfast,Cold,Empty,Desktop,Burgers,None,combo_banner,0
8134,Low,Large,Gold,Lunch,16,123,Breakfast,Hot,Full,Mobile,Burgers,None,meal_time_banner,0
8135,Medium,Medium,Gold,Breakfast,2,93,Breakfast,Hot,Partial,Desktop,Drinks,Free Drink Offer,loyalty_banner,0
8136,Medium,Small,Gold,Breakfast,16,74,Dinner,Cold,Empty,Mobile,Drinks,Free Drink Offer,discount_banner,0
8137,High,Large,Silver,Dinner,3,80,Lunch,Hot,Empty,Mobile,Combos,None,discount_banner,0
8138,Low,Small,Gold,Dinner,16,21,Dinner,Hot,Empty,Desktop,Offers,Summer Special,loyalty_banner,0
8139,Medium,Small,Gold,Late Night,12,135,Breakfast,Rainy,Empty,Mobile,Burgers,Summer Special,weather_banner,0
8140,High,Large,Regular,Dinner,3,21,Late Night,Rainy,Empty,Mobile,Drinks,None,combo_banner,0
8141,Low,Medium,Gold,Breakfast,11,95,Lunch,Hot,Partial,Mobile,Combos,None,discount_banner,0
8142,Low,Small,Regular,Breakfast,11,29,Dinner,Cold,Full,Mobile,Offers,None,loyalty_banner,1
8143,Low,Medium,Gold,Breakfast,16,95,Late Night,Rainy,Full,Desktop,Drinks,Free Drink Offer,weather_banner,0
8144,Low,Large,Regular,Breakfast,5,21,Late Night,Hot,Full,Mobile,Offers,None,meal_time_banner,0
8145,Low,Small,Silver,Late Night,8,140,Breakfast,Rainy,Partial,Desktop,Offers,Free Drink Offer,meal_time_banner,0
8146,Low,Medium,Silver,Late Night,11,84,Breakfast,Hot,Empty,Desktop,Drinks,Summer Special,meal_time_banner,1
8147,Medium,Medium,Gold,Breakfast,11,100,Late Night,Cold,Full,Mobile,Burgers,Free Drink Offer,loyalty_banner,0
8148,Medium,Small,Regular,Lunch,18,104,Lunch,Rainy,Empty,Mobile,Drinks,Free Drink Offer,combo_banner,0
8149,Medium,Medium,Silver,Dinner,19,63,Dinner,Rainy,Full,Mobile,Drinks,Summer Special,loyalty_banner,1
8150,Medium,Medium,Gold,Late Night,10,53,Lunch,Hot,Partial,Desktop,Burgers,Free Drink Offer,weather_banner,1
8151,High,Large,Gold,Lunch,4,92,Lunch,Cold,Full,Mobile,Combos,Free Drink Offer,combo_banner,1
8152,Medium,Large,Regular,Dinner,10,125,Dinner,Cold,Full,Desktop,Burgers,None,meal_time_banner,0
8153,Low,Medium,Regular,Lunch,14,24,Dinner,Cold,Empty,Mobile,Burgers,Summer Special,discount_banner,0
8154,Medium,Medium,Gold,Breakfast,6,129,Dinner,Hot,Empty,Mobile,Offers,Free Drink Offer,discount_banner,0
8155,Medium,Small,Regular,Dinner,5,88,Lunch,Cold,Full,Desktop,Combos,None,discount_banner,0
8156,Low,Large,Regular,Lunch,15,73,Lunch,Cold,Partial,Mobile,Offers,Summer Special,weather_banner,1
8157,Medium,Small,Silver,Late Night,5,57,Dinner,Hot,Partial,Mobile,Offers,Summer Special,meal_time_banner,1
8158,Medium,Medium,Regular,Late Night,6,80,Late Night,Cold,Empty,Mobile,Drinks,Summer Special,discount_banner,0
8159,Medium,Small,Gold,Late Night,19,114,Late Night,Cold,Full,Desktop,Burgers,Summer Special,combo_banner,1
8160,High,Medium,Regular,Dinner,17,40,Dinner,Rainy,Full,Desktop,Burgers,Free Drink Offer,discount_banner,0
8161,Medium,Large,Gold,Breakfast,14,55,Lunch,Cold,Full,Mobile,Offers,Summer Special,weather_banner,0
8162,Low,Large,Gold,Breakfast,11,20,Dinner,Rainy,Partial,Desktop,Burgers,Summer Special,discount_banner,0
8163,Low,Medium,Regular,Dinner,14,65,Breakfast,Rainy,Partial,Desktop,Combos,Summer Special,weather_banner,0
8164,Medium,Large,Regular,Dinner,5,84,Late Night,Rainy,Full,Mobile,Burgers,Free Drink Offer,weather_banner,0
8165,Medium,Medium,Regular,Breakfast,13,25,Late Night,Rainy,Full,Desktop,Offers,None,combo_banner,0
8166,Medium,Small,Silver,Late Night,12,100,Late Night,Cold,Partial,Mobile,Burgers,Free Drink Offer,weather_banner,0
8167,Low,Medium,Silver,Breakfast,19,47,Dinner,Rainy,Empty,Desktop,Offers,Free Drink Offer,loyalty_banner,0
8168,Low,Small,Regular,Breakfast,10,68,Breakfast,Rainy,Full,Mobile,Combos,Free Drink Offer,meal_time_banner,1
